fall_term,campus,atp_code,cds_code,high_school,city,county,cde_district,zip,lat,lon,charter,applicants,admits,enrollees,admit_rate,yield_rate,applicant_gpa,admit_gpa,enrollee_gpa,adm_african_american,adm_american_indian,adm_asian,adm_domestic_unknown,adm_hispanic_latinx,adm_int_l,adm_pacific_islander,adm_white,app_african_american,app_american_indian,app_asian,app_domestic_unknown,app_hispanic_latinx,app_int_l,app_pacific_islander,app_white,enr_african_american,enr_american_indian,enr_asian,enr_domestic_unknown,enr_hispanic_latinx,enr_int_l,enr_pacific_islander,enr_white,school_type,match_method,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met
2025,Los Angeles,51061,01611760130534,CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,Fremont Unified,94538-1124,37.537962,-121.99206,Y,8.0,,,,,4.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,K-12 Schools (Public),uc_directory_atp,64.0,44.0,68.8,5.0,11.4,,,,,,,,394.0,182.0,0.4619289340101523,2556.7,2516.6,46.43,17.86
2025,Los Angeles,54047,38684780107300,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,San Francisco Unified,94112-3248,37.721751,-122.44486,Y,14.0,,,,,3.862857143,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,118.0,113.0,95.8,113.0,100.0,,,,,,,,397.0,210.0,0.5289672544080605,2562.4,2470.1,49.11,9.91
2025,Los Angeles,50658,07100740731380,CLAYTON VALLEY CHARTER HIGH SCHOOL,Concord,Contra Costa,Contra Costa County Office of Education,94521-3799,37.950133,-121.96702,Y,116.0,9.0,6.0,0.0775862068965517,0.6666666666666666,4.027413793,4.278888889,4.3,,,,,3.0,,,3.0,9.0,,45.0,5.0,23.0,,,32.0,,,,,3.0,,,,High Schools (Public),name_city,580.0,554.0,95.5,542.0,97.8,,,,,,,,2373.0,530.0,0.2233459755583649,2648.6,2602.5,75.61,42.63
2025,Los Angeles,50610,49706564930855,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Cloverdale Unified,95425-3324,38.810837,-123.02119,N,6.0,,,,,4.031666667,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,87.0,84.0,96.6,32.0,38.1,,,,,,,,393.0,225.0,0.5725190839694656,2561.8,2505.6,45.98,16.28
2025,Los Angeles,54412,01612590112797,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Oakland Unified,94621-3506,37.761975,-122.19337,N,20.0,3.0,,0.15,,3.895,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,K-12 Schools (Public),uc_directory_atp,68.0,63.0,92.6,58.0,92.1,,,,,,,,861.0,850.0,0.9872241579558652,2584.1,2519.8,56.25,9.38
2025,Los Angeles,50659,07617540731646,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Mt. Diablo Unified,94523-1809,37.965869,-122.07185,N,98.0,8.0,4.0,0.0816326530612244,0.5,4.044591837,4.3325,,,,,,,,,,7.0,,32.0,,16.0,,,38.0,,,,,,,,,High Schools (Public),uc_directory_atp,496.0,471.0,95.0,236.0,50.1,,,,,,,,1948.0,789.0,0.4050308008213552,2621.4,2600.9,64.09,40.96
2025,Los Angeles,50657,07617540731836,CONCORD HIGH SCHOOL,Concord,Contra Costa,Mt. Diablo Unified,94521-1059,37.976475,-121.9886,N,17.0,3.0,,0.1764705882352941,,3.958823529,,,,,,,,,,,,,6.0,,8.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,288.0,266.0,92.4,96.0,36.1,,,,,,,,1137.0,791.0,0.6956904133685137,2551.2,2505.5,44.9,16.6
2025,Los Angeles,54502,,CREDO HIGH SCHOOL ARTS/LETTERS/SCI,Rohnert Park,Sonoma,,,,,,13.0,,,,,3.893076923,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,
2025,Los Angeles,50718,43694684331799,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-3411,37.319663,-122.01041,N,298.0,27.0,14.0,0.0906040268456375,0.5185185185185185,4.066148649,4.269259259,4.269285714,,,22.0,5.0,,,,,,,226.0,33.0,,20.0,,16.0,,,11.0,3.0,,,,,High Schools (Public),uc_directory_atp,491.0,481.0,98.0,406.0,84.4,,,,,,,,1800.0,184.0,0.1022222222222222,2702.1,2749.9,85.9,81.37
2025,Los Angeles,52625,07617960732164,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,West Contra Costa Unified,94803-2599,37.967737,-122.28509,N,43.0,,,,,3.699767442,,,,,,,,,,,6.0,,19.0,,17.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,292.0,249.0,85.3,91.0,36.5,,,,,,,,1047.0,901.0,0.8605539637058262,2498.4,2460.5,27.06,8.27
2025,Los Angeles,50109,07616480730465,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Antioch Unified,94531-8486,37.96573,-121.77968,N,21.0,,,,,3.578095238,,,,,,,,,,,8.0,,6.0,,7.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,375.0,322.0,85.9,77.0,23.9,,,,,,,,1812.0,1496.0,0.82560706401766,2557.3,2494.3,47.57,12.67
2025,Los Angeles,53083,43694014331955,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Campbell Union High,95128-3529,37.303262,-121.9303,N,26.0,,,,,4.017307692,,,,,,,,,,,,,7.0,,12.0,,,5.0,,,,,,,,,High Schools (Public),uc_directory_atp,336.0,304.0,90.5,180.0,59.2,,,,,,,,1350.0,940.0,0.6962962962962963,2579.8,2502.7,54.7,16.84
2025,Los Angeles,54814,41690470129759,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,San Mateo Union High,94065,37.532915,-122.26444,Y,72.0,6.0,4.0,0.0833333333333333,0.6666666666666666,4.086956522,4.243333333,,,,4.0,,,,,,,,39.0,,,,,26.0,,,,,,,,,High Schools (Public),name_city,137.0,128.0,93.4,125.0,97.7,,,,,,,,567.0,41.0,0.0723104056437389,2674.7,2667.7,83.33,64.57
2025,Los Angeles,50755,48705324832259,DIXON HIGH SCHOOL,Dixon,Solano,Dixon Unified,95620-9301,38.436088,-121.81672,N,22.0,,,,,4.033181818,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,239.0,230.0,96.2,105.0,45.7,,,,,,,,990.0,571.0,0.5767676767676768,2578.7,2534.3,51.8,20.72
2025,Los Angeles,53218,07618040113118,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,San Ramon Valley Unified,94582-2901,37.767646,-121.90229,N,555.0,42.0,21.0,0.0756756756756756,0.5,3.917581227,4.179761905,4.116190476,,,34.0,7.0,,,,,12.0,,453.0,52.0,8.0,10.0,,17.0,,,15.0,5.0,,,,,High Schools (Public),uc_directory_atp,841.0,824.0,98.0,598.0,72.6,,,,,,,,3039.0,247.0,0.0812767357683448,2693.8,2724.3,88.71,79.23
2025,Los Angeles,53164,43696660129718,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,,,,,,17.0,,,,,3.935882353,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,uc_directory_atp,,,,,,,,,,,,,231.0,188.0,0.8138528138528138,,,,
2025,Los Angeles,54355,07616480117218,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Antioch Unified,94531-8680,37.94807,-121.76817,N,19.0,3.0,,0.1578947368421052,,3.82,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,152.0,150.0,98.7,67.0,44.7,,,,,,,,681.0,549.0,0.8061674008810573,2663.1,2569.7,82.91,34.62
2025,Los Angeles,51228,43694840114496,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Gilroy Unified,95020,36.968352,-121.56335,N,35.0,,,,,3.996285714,,,,,,,,,,,,,19.0,,11.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,69.0,69.0,100.0,67.0,97.1,,,,,,,,304.0,121.0,0.3980263157894737,2730.9,2718.7,98.57,82.86
2025,Los Angeles,50784,01750930132704,DUBLIN HIGH SCHOOL,Dublin,Alameda,Dublin Unified,94568-1656,37.720996,-121.92639,N,430.0,34.0,17.0,0.0790697674418604,0.5,3.922186047,4.231176471,4.213529412,,,29.0,,,,,,14.0,,348.0,26.0,10.0,11.0,,20.0,,,14.0,,,,,,High Schools (Public),uc_directory_atp,829.0,810.0,97.7,667.0,82.3,,,,,,,,2771.0,469.0,0.1692529772645254,2656.2,2669.9,79.28,63.14
2025,Los Angeles,54970,01612590129932,EAST BAY INNOVATION ACADEMY,Oakland,Alameda,Oakland Unified,94605-5353,37.746172,-122.14121,Y,18.0,,,,,4.008888889,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,K-12 Schools (Public),name_city,51.0,51.0,100.0,47.0,92.2,,,,,,,,451.0,184.0,0.4079822616407982,2643.3,2615.5,74.47,41.67
2025,Los Angeles,52022,41690620126722,EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,Sequoia Union High,94303,37.463305,-122.13124,Y,11.0,,,,,3.517272727,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,High Schools (Public),name_city,63.0,55.0,87.3,29.0,52.7,,,,,,,,278.0,176.0,0.6330935251798561,2548.5,2472.1,40.0,9.38
2025,Los Angeles,53413,41690704132551,EL CAMINO HIGH,South San Francisco,San Mateo,South San Francisco Unified,94080-1214,37.66481,-122.44354,N,56.0,4.0,3.0,0.0714285714285714,0.75,4.020535714,,,,,,,,,,,,,38.0,,9.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,271.0,264.0,97.4,179.0,67.8,,,,,,,,1053.0,264.0,0.2507122507122507,2637.5,2590.0,72.9,37.74
2025,Los Angeles,50815,07617960732941,EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,West Contra Costa Unified,94530-3299,37.906601,-122.29484,N,106.0,10.0,6.0,0.0943396226415094,0.6,3.979339623,4.223,4.178333333,,,3.0,,,,,6.0,8.0,,34.0,5.0,17.0,,,42.0,,,,,,,,5.0,High Schools (Public),uc_directory_atp,397.0,371.0,93.5,210.0,56.6,,,,,,,,1460.0,569.0,0.3897260273972602,2584.5,2551.4,52.41,30.55
2025,Los Angeles,53316,49709204930160,ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,Santa Rosa High,95407-7713,38.401892,-122.73463,N,7.0,,,,,3.861428571,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,237.0,191.0,80.6,37.0,19.4,,,,,,,,1029.0,738.0,0.717201166180758,2498.9,2455.8,23.58,5.24
2025,Los Angeles,50860,01611680132746,EMERY SECONDARY SCHOOL,Emeryville,Alameda,Emery Unified,94608-2908,37.835405,-122.2827,N,12.0,3.0,,0.25,,3.846666667,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,46.0,44.0,95.7,5.0,11.4,,,,,,,,162.0,98.0,0.6049382716049383,2605.8,2504.7,64.44,13.64
2025,Los Angeles,50015,,ENCINAL HIGH SCHOOL,Alameda,Alameda,,,,,,60.0,5.0,3.0,0.0833333333333333,0.6,4.054745763,4.326,,,,,,,,,,8.0,,29.0,,8.0,,,12.0,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,
2025,Los Angeles,53169,43694274330692,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95148-3122,37.325201,-121.77866,N,314.0,23.0,12.0,0.0732484076433121,0.5217391304347826,3.89485623,4.253913043,4.281666667,,,20.0,3.0,,,,,,,268.0,14.0,9.0,11.0,,11.0,,,11.0,,,,,,High Schools (Public),uc_directory_atp,699.0,665.0,95.1,518.0,77.9,,,,,,,,2703.0,606.0,0.2241953385127636,2680.1,2680.8,83.53,67.47
2025,Los Angeles,50911,48705404833000,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,Fairfield-Suisun Unified,94533-1626,38.276688,-122.03104,N,16.0,,,,,3.776875,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,412.0,366.0,88.8,73.0,19.9,,,,,,,,1605.0,1305.0,0.8130841121495327,2552.8,2479.5,41.53,10.03
2025,Los Angeles,52497,01751010130096,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Pleasanton Unified,94588-9799,37.671579,-121.91994,N,242.0,18.0,11.0,0.0743801652892562,0.6111111111111112,3.961120332,4.198888889,4.192727273,,,14.0,,,,,,,,177.0,14.0,13.0,5.0,,31.0,,,8.0,,,,,,High Schools (Public),uc_directory_atp,513.0,491.0,95.7,408.0,83.1,,,,,,,,2169.0,192.0,0.0885200553250345,2677.3,2679.5,81.49,66.52
2025,Los Angeles,50372,07617210730457,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Liberty Union High,94561-3843,37.969082,-121.71575,N,43.0,4.0,,0.0930232558139534,,3.970697674,,,,,,,,,,,10.0,,12.0,,12.0,,,8.0,,,,,,,,,High Schools (Public),uc_directory_atp,588.0,567.0,96.4,295.0,52.0,,,,,,,,2460.0,967.0,0.3930894308943089,2581.8,2517.6,53.65,14.54
2025,Los Angeles,52205,01612590125716,FREMONT HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94601-4618,37.7744,-122.20972,N,22.0,,,,,3.652272727,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,High Schools (Public),name_city,263.0,195.0,74.1,136.0,69.7,,,,,,,,1166.0,1155.0,0.9905660377358492,2447.2,2403.7,11.98,0.91
2025,Los Angeles,53460,43694684332474,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Fremont Union High,94087-2556,37.352616,-122.035,N,146.0,12.0,7.0,0.0821917808219178,0.5833333333333334,4.049724138,4.269166667,4.258571429,,,5.0,3.0,,,,,,,87.0,16.0,8.0,5.0,,28.0,,,3.0,,,,,,High Schools (Public),uc_directory_atp,541.0,491.0,90.8,322.0,65.6,,,,,,,,2060.0,489.0,0.237378640776699,2613.8,2598.1,61.6,42.25
2025,Los Angeles,52945,38684783831765,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,San Francisco Unified,94109-1004,37.803401,-122.42408,N,158.0,14.0,9.0,0.0886075949367088,0.6428571428571429,3.893291139,4.265,4.265555556,,,12.0,,,,,,10.0,,120.0,,9.0,,,14.0,,,7.0,,,,,,High Schools (Public),uc_directory_atp,424.0,370.0,87.3,247.0,66.8,,,,,,,,1750.0,1101.0,0.6291428571428571,2620.6,2611.8,66.1,51.36
2025,Los Angeles,52947,38684783830437,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94115-3510,37.783129,-122.43773,Y,43.0,5.0,,0.1162790697674418,,3.980465116,4.242,,,,,,,,,,,,6.0,,13.0,,,18.0,,,,,,,,,High Schools (Public),uc_directory_atp,118.0,117.0,99.2,116.0,99.1,,,,,,,,464.0,244.0,0.5258620689655172,2629.2,2551.6,69.67,27.27
2025,Los Angeles,52950,38684783839081,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94121-2733,37.777781,-122.49203,N,196.0,16.0,9.0,0.0816326530612244,0.5625,3.995,4.205625,4.185555556,,,11.0,,,,,5.0,8.0,,153.0,,7.0,,,24.0,,,5.0,,,,,4.0,High Schools (Public),uc_directory_atp,519.0,476.0,91.7,345.0,72.5,,,,,,,,2068.0,1072.0,0.5183752417794971,2653.3,2646.5,79.28,58.21
2025,Los Angeles,51040,43694844332839,GILROY HIGH SCHOOL,Gilroy,Santa Clara,Gilroy Unified,95020-6333,36.997203,-121.57599,N,27.0,,,,,3.96,,,,,,,,,,,,,6.0,,14.0,,,5.0,,,,,,,,,High Schools (Public),uc_directory_atp,353.0,328.0,92.9,169.0,51.5,,,,,,,,1618.0,828.0,0.511742892459827,2579.5,2516.4,55.43,19.39
2025,Los Angeles,51423,01612000133397,GRANADA HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-4066,37.675206,-121.78984,N,123.0,12.0,9.0,0.0975609756097561,0.75,4.056260163,4.238333333,4.23,,,8.0,,,,,3.0,,,55.0,6.0,15.0,,,40.0,,,6.0,,,,,,High Schools (Public),uc_directory_atp,532.0,524.0,98.5,340.0,64.9,,,,,,,,2156.0,338.0,0.1567717996289425,2652.5,2620.6,76.61,47.39
2025,Los Angeles,53160,48705810139816,GRIFFIN ACADEMY HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94589-2325,38.13275,-122.24834,Y,10.0,,,,,3.722,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,High Schools (Public),name_city,69.0,59.0,85.5,5.0,8.5,,,,,,,,186.0,133.0,0.7150537634408602,2599.3,2519.9,57.14,19.64
2025,Los Angeles,51120,41688904132817,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Cabrillo Unified,94019,37.473215,-122.42846,N,41.0,5.0,3.0,0.1219512195121951,0.6,4.135365854,4.31,,,,,,,,,5.0,,,8.0,,6.0,,,25.0,,,,,,,,3.0,High Schools (Public),uc_directory_atp,222.0,214.0,96.4,77.0,36.0,,,,,,,,911.0,234.0,0.256860592755214,2567.3,2534.5,47.73,30.66
2025,Los Angeles,51150,01611920133629,HAYWARD HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94541-5314,37.672677,-122.06992,N,23.0,,,,,3.74826087,,,,,,,,,,,7.0,,,,13.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,341.0,290.0,85.0,99.0,34.1,,,,,,,,1580.0,1186.0,0.7506329113924051,2549.2,2500.7,45.17,16.04
2025,Los Angeles,54774,01611920127944,HAYWARD TWIN OAKS MONTESSORI,Hayward,Alameda,Hayward Unified,94542-1048,37.66194,-122.07446,Y,5.0,,,,,4.118,,,,,,,,,,,,,,,,,,,,,,,,,,,K-12 Schools (Public),name_city,39.0,38.0,97.4,33.0,86.8,,,,,,,,643.0,244.0,0.3794712286158631,2547.5,2499.2,44.44,2.22
2025,Los Angeles,51160,49753904932554,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Healdsburg Unified,95448-3449,38.621437,-122.86803,N,31.0,5.0,4.0,0.1612903225806451,0.8,3.984193548,4.236,,,,,,,,,3.0,,,,,14.0,,,13.0,,,,,,,,3.0,High Schools (Public),uc_directory_atp,132.0,130.0,98.5,88.0,67.7,,,,,,,,503.0,284.0,0.5646123260437376,2629.3,2583.5,69.05,32.28
2025,Los Angeles,52347,43696414332904,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Palo Alto Unified,94306-3827,37.399966,-122.13179,N,274.0,27.0,7.0,0.0985401459854014,0.2592592592592592,4.052747253,4.262962963,4.201428571,,,21.0,,,,,,,,162.0,21.0,11.0,10.0,,64.0,,,5.0,,,,,,High Schools (Public),uc_directory_atp,433.0,421.0,97.2,385.0,91.4,,,,,,,,1643.0,192.0,0.1168594035301278,2683.7,2731.8,83.59,77.64
2025,Los Angeles,53088,43696664330080,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95136-2830,37.258238,-121.85269,N,23.0,,,,,3.963913043,,,,,,,,,,,,,9.0,,8.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,204.0,187.0,91.7,89.0,47.6,,,,,,,,744.0,406.0,0.5456989247311828,2569.1,2525.3,49.14,16.76
2025,Los Angeles,51206,07617960730598,HERCULES HIGH SCHOOL,Hercules,Contra Costa,West Contra Costa Unified,94547-1554,37.99974,-122.25197,N,40.0,,,,,3.93,,,,,,,,,,,7.0,,28.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,165.0,157.0,95.2,119.0,75.8,,,,,,,,767.0,320.0,0.4172099087353325,2622.2,2568.3,70.91,25.9
2025,Los Angeles,50386,07617210107797,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-4604,37.925177,-121.75251,N,101.0,7.0,3.0,0.0693069306930693,0.4285714285714285,3.852079208,4.2,,,,,,,,,,14.0,,45.0,,16.0,,,19.0,,,,,,,,,High Schools (Public),uc_directory_atp,590.0,568.0,96.3,364.0,64.1,,,,,,,,2566.0,499.0,0.1944660950896336,2631.1,2593.6,71.18,39.06
2025,Los Angeles,53165,41690474133070,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,San Mateo Union High,94403-3800,37.532228,-122.31511,N,103.0,9.0,6.0,0.087378640776699,0.6666666666666666,4.063009709,4.301111111,4.283333333,,,7.0,,,,,,,,58.0,7.0,10.0,,,22.0,,,5.0,,,,,,High Schools (Public),uc_directory_atp,403.0,366.0,90.8,274.0,74.9,,,,,,,,1585.0,400.0,0.252365930599369,2612.8,2582.0,64.95,37.23
2025,Los Angeles,53462,43694684333316,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-0203,37.3366,-122.04887,N,297.0,24.0,14.0,0.0808080808080808,0.5833333333333334,4.074033898,4.288333333,4.285714286,,,15.0,4.0,,,,4.0,,,173.0,30.0,11.0,15.0,,63.0,,,9.0,,,,,4.0,High Schools (Public),uc_directory_atp,587.0,565.0,96.3,436.0,77.2,,,,,,,,2224.0,354.0,0.1591726618705036,2659.7,2695.7,78.56,71.21
2025,Los Angeles,54255,01611920137646,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,Hayward Unified,94545-3451,37.63089,-122.10291,Y,34.0,3.0,,0.088235294117647,,3.879375,,,,,,,,,,,,,11.0,,17.0,,,,,,,,,,,,K-12 Schools (Public),fuzzy_name_city,91.0,88.0,96.7,88.0,100.0,,,,,,,,716.0,378.0,0.5279329608938548,2639.1,2528.1,78.41,19.32
2025,Los Angeles,52998,38684783830197,INDEPENDENCE HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94122-2508,37.763243,-122.46382,N,12.0,,,,,3.563333333,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,133.0,113.0,85.0,37.0,32.7,,,,,,,,235.0,133.0,0.5659574468085107,,,,
2025,Los Angeles,53087,43694274330031,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95133-1703,37.370953,-121.85602,N,69.0,5.0,,0.072463768115942,,3.983913043,4.282,,,,4.0,,,,,,,,60.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,576.0,494.0,85.8,273.0,55.3,,,,,,,,2289.0,1075.0,0.4696373962429008,2601.3,2565.4,60.13,32.81
2025,Los Angeles,55036,07100740137026,INVICTUS ACADEMY OF RICHMOND,El Cerrito,Contra Costa,Contra Costa County Office of Education,94530,37.915093,-122.30208,Y,11.0,,,,,3.63,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,High Schools (Public),name_city,64.0,55.0,85.9,55.0,100.0,,,,,,,,403.0,318.0,0.7890818858560794,2563.7,2505.8,39.39,12.12
2025,Los Angeles,50968,01611760134270,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-3353,37.522654,-121.96902,N,317.0,25.0,16.0,0.0788643533123028,0.64,3.949396825,4.2144,4.18875,,,21.0,,,,,,,,263.0,20.0,8.0,14.0,,11.0,,,13.0,,,,,,High Schools (Public),uc_directory_atp,539.0,507.0,94.1,355.0,70.0,,,,,,,,2157.0,532.0,0.2466388502549837,2691.5,2712.6,85.09,73.38
2025,Los Angeles,53090,43694274333639,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95127-1933,37.368046,-121.83009,N,9.0,3.0,,0.3333333333333333,,4.141111111,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,206.0,166.0,80.6,59.0,35.5,,,,,,,,862.0,567.0,0.6577726218097448,2566.5,2502.0,45.51,19.65
2025,Los Angeles,50969,01612420134668,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,New Haven Unified,94587-3321,37.592494,-122.02604,N,165.0,12.0,8.0,0.0727272727272727,0.6666666666666666,3.941636364,4.254166667,4.22875,,,6.0,,3.0,,,,6.0,,122.0,,25.0,,,,,,4.0,,,,,,High Schools (Public),uc_directory_atp,780.0,743.0,95.3,389.0,52.4,,,,,,,,3096.0,1634.0,0.5277777777777778,2609.9,2565.6,62.36,32.43
2025,Los Angeles,50720,41689244133393,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Jefferson Union High,94014-2035,37.695804,-122.46473,N,32.0,3.0,3.0,0.09375,1.0,3.942580645,,,,,,,,,,,,,25.0,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,267.0,253.0,94.8,167.0,66.0,,,,,,,,1072.0,441.0,0.4113805970149253,2550.5,2503.1,44.22,15.56
2025,Los Angeles,53690,48705814830147,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94591-8367,38.116993,-122.2019,N,28.0,3.0,,0.1071428571428571,,3.933928571,,,,,,,,,,,10.0,,11.0,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,364.0,321.0,88.2,125.0,38.9,,,,,,,,1418.0,1097.0,0.7736248236953456,2493.9,2486.1,25.85,13.31
2025,Los Angeles,50966,01611760134452,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-1913,37.528399,-121.98312,N,58.0,3.0,,0.0517241379310344,,3.944655172,,,,,,,,,,,,,38.0,5.0,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,337.0,302.0,89.6,164.0,54.3,,,,,,,,1273.0,671.0,0.5271013354281225,2571.2,2557.1,50.0,31.38
2025,Los Angeles,52630,07617960733659,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,West Contra Costa Unified,94804-3399,37.925364,-122.32931,N,11.0,,,,,3.811818182,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,224.0,164.0,73.2,37.0,22.6,,,,,,,,740.0,443.0,0.5986486486486486,2460.5,2441.5,15.08,5.6
2025,Los Angeles,54856,07773540132233,JOHN HENRY HIGH SCHOOL,Richmond,Contra Costa,SBE - John Henry High,94804-2411,37.912765,-122.35488,Y,7.0,,,,,3.84,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,High Schools In 1 School Dist. (Public),name_city,80.0,63.0,78.8,52.0,82.5,,,,,,,,333.0,287.0,0.8618618618618619,2538.8,2497.2,41.1,14.86
2025,Los Angeles,50710,07616970737023,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,John Swett Unified,94525-1426,38.052381,-122.22105,N,11.0,3.0,,0.2727272727272727,,4.003636364,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,75.0,68.0,90.7,39.0,57.4,,,,,,,,351.0,260.0,0.7407407407407407,2584.7,2535.0,53.52,28.17
2025,Los Angeles,55010,41690620139915,KIPP ESPERANZA HIGH SCHOOL,East Palo Alto,San Mateo,Sequoia Union High,94303-1748,37.467026,-122.13224,Y,6.0,,,,,3.551666667,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,High Schools (Public),name_city,67.0,60.0,89.6,60.0,100.0,,,,,,,,194.0,186.0,0.9587628865979382,2536.4,2526.8,42.86,20.97
